gid;tipo_elem;idelem;cod_cent;nombre;Xcoord;Ycoord
966;495;4377;17046;Ferraz, 13 S-N - Rey Francisco-Quintana;-3,717669789;40,42652255
3709;495;7064;17306;(MICRO) Princesa N-S(Delante G.1) - (MICRO) Princesa N-S(Delante G.1);-3,715088113;40,42892462
3710;495;7065;17308;(MICRO) Princesa N-S(Delante G. 1 Frente G. 2) - (MICRO) Princesa N-S(Delante G. 1 Frente G. 2);-3,714966542;40,4287755
978;495;4389;18012;Alberto Aguilera O-E - Martires Alcaln-Baltasa GraciCn;-3,710348466;40,42999696
2035;495;5466;60019;(TACTICO) Alberto Alcocer O-E(Giro a Padre DamiGn E-N) - (TACTICO) Alberto Alcocer O-E(Giro a Padre Dami3n E-N);-3,685977593;40,45879207
979;495;4390;18015;San Bernardo N-S - Esquina Sta Cruz de Marcenado;-3,706086232;40,42879099
2190;495;5622;62003;(AFOROS)Bravo Murillo  E-O - Pinos Alta-Capitan Blanco Argibay;-3,694573637;40,4647243
2191;495;5623;62006;Bravo Murillo  N-S - Lope de Haro-San Enrique;-3,701767018;40,45706727
2192;495;5624;62008;Bravo Murillo S-N - Alonso Castrillo-Pensamiento;-3,699220237;40,45969663
427;495;3834;62009;Bravo Murillo S-N - General Margallo-San Felipe;-3,698054811;40,46127634
2193;495;5625;62010;Bravo Murillo S-N - Pedro Villar-Rosa Silva;-3,696778846;40,46311617
2194;495;5626;62011;Bravo Murillo O-E - Oeate-Amalia;-3,695214953;40,46441873
2195;495;5627;62012;Bravo Murillo O-E - Ulpiana Benito- Capitvn Haya;-3,692775448;40,46525813
2198;495;5630;62015;Marqu;-3,699214664;40,46094308
2208;495;5640;62025;Pedro Teixeira E-O - P Castellana-Capitan Haya;-3,691382063;40,45496022
2216;495;5648;62032;Francisco Gerv s O-E - Orense-Capitan Haya;-3,69308236;40,4607856
2236;495;5668;62054;Huesca O-E - Hermano G rate-Infanta Mercedes;-3,696977524;40,45794203
2306;495;5738;63051;Raimundo Fdez.Villaverde E-O(Giro) - Gral.Moscardl-Cte.Zorita;-3,698107351;40,44656123
2331;495;5764;97004;Cartagena 103 N-S - Mataelpino - Av. America;-3,673872246;40,43982346
3678;495;7104;97088;Ferraz N-S(Lateral) - Cuesta San Vicente-Pl. Marina Espaoola;-3,712996753;40,42158206
2691;495;6124;52013;C/. Pico Artilleros - Hacienda de Pavones-Camino Vinateros;-3,642320083;40,40424504
2692;495;6125;52014;C/. Pico Artilleros - Luis de Hoyos Sannz-Camino Vinateros;-3,640745182;40,40552974
2697;495;6130;52408;Acceso desde Vla Servicio A-3 - El Bosco-A-3;-3,6543837;40,40440882
2768;495;6201;54009;Av. Daroca - Calahorra-Camino Viejo de Vic-lvaro;-3,611201584;40,40501903
2778;495;6211;54023;C/. Calahorra  - Av. Daroca-Camino Viejo de Vicolvaro;-3,61491082;40,40564881
389;495;3796;79025;Av. Burgos - Camino Fuencarral a Hortaleza-Puerto de Somport;-3,667793864;40,4946755
3185;495;6619;79026;Av. Burgos - Francisco Pi y Margall-Av.Burgos;-3,66588258;40,49558903
3189;495;6623;79030;Av. Alcalde Conde Mayalde - Av. Francisco Pi y Margall-Av. Manoteras;-3,658444649;40,48729629
2994;495;6428;65010;Av. Pablo Neruda - Av. Pablo Neruda-San Claudio;-3,643346761;40,38966716
397;495;3804;65011;Av. Pablo Neruda - Malgrat de Mar-Miguel Hernindez;-3,64074612;40,39309716
3059;495;6493;69003;Av. Arcentales - Colegio P blico Chile-Ajofrin;-3,625210977;40,42686781
3099;495;6533;71034;Av. Canillejas a Vicelvaro - Ncctar-Alcalo;-3,616176028;40,44247147
3104;495;6538;71402;Av. 25 Septiembre - Av. 25 Septiembre-Alcalr;-3,625700569;40,44534031
3105;495;6539;71403;Av. 25 Septiembre - Pl. Olivas-Alcale;-3,625592096;40,4452355
2212;495;5644;82028;C/. San Jaime - Pl. San Jaime-Sierra de Guadalupe;-3,624951482;40,38105963
1773;495;5200;82401;C/. Puerto de Pilas - Sierra Gredos-San Jaime;-3,627404334;40,37917497
3519;495;9837;83006;Ctra. Vicalvaro a Vallecas - Av. Democracia-Bruno Abundez;-3,626828004;40,38330103
3517;495;9835;83402;C/. Bruno Abundez - Bruno Abundez-Ctra. Vicalvaro a Vallecas;-3,62817933;40,38328202
1933;495;5361;88005;Av. Ensanche de Vallecas - Alto de la Sartenilla-Pe aranda de Bracamonte;-3,611290998;40,36946867
1934;495;5362;88006;C/. Pesaranda Bracamonte - Av. EntrepeSas-Av. Suertes;-3,607141962;40,37164513
3155;495;6589;77406;(TACTICO)PTE. REINA E-O(GIRO A SIERRA ATAPUERCA);-3,671850697;40,50120734
3156;495;6590;77407;(TACTICO)SIERRA ATAPUERCA S-N(GIRO A PTE. REINA);-3,672347692;40,50113353
147;495;3530;77409;VALCARLOS S-N(GIRO A PTE. REINA);-3,670478117;40,50000153
3161;495;6595;78004;SANTO DOMINGO DE LA CALZADA E-O (REDECILLA DEL CAMINO - CAMINO DE SANTIAGO);-3,6690357;40,50740071
1434;495;4852;27035;VILLALONSO O-E(ALBINO HDEZ-REAL PINTO);-3,707209328;40,3494912
1438;495;4856;27039;P? TALLERES O-E (OPALO - SAN JENARO);-3,703687343;40,34742732
1516;495;4936;38017;(TAC)E.MONTIJO GIRO S-N(POBLADOS-FATIMA);-3,748742218;40,37763476
1526;495;4946;38027;VENTURA D.B.S-N(HALCONERO REY-POBLADOS);-3,726179347;40,3729215
1532;495;4954;38036;(TAC)AV.POBLADOS GIRO E-S(A42-CAZALEGAS);-3,722574621;40,3736101
1534;495;4956;38039;(TAC)JOAQUIN TURINA(POLVORANCA-GUITARRA);-3,753134881;40,37243027
2069;495;5500;60057;P0de la Habana S-N - Pl.Quito-Segre;-3,687114194;40,45060899
3163;495;6597;78007;AV. CAMINO DE SANTIAGO N-S (TIERRA DE MELIDE - PALAS DE REY);-3,669043905;40,50942674
3338;494;6774;PM23073;PM23073;-3,690778979;40,48445015
3342;494;6778;PM31451;PM31451;-3,710136453;40,39076322
633;495;4040;9026;Goya O-E - Fuente del Berro-Dr. Esquerdo;-3,670775053;40,42451975
631;495;4038;9036;(MICRO) Salida M-30 Norte -;-3,660400099;40,43160521
960;495;4370;17039;Martin de los Heros S-N - Buen Suceso-Marques de Urquijo;-3,717830827;40,42934937
2036;495;5467;60020;(TACTICO) Alberto Alcocer E-O(Giro a Padre Damien E-S) - (TACTICO) Alberto Alcocer E-O(Giro a Padre Dami3n E-S);-3,685177747;40,45878354
1536;495;4958;38043;(TACTICO) CARCASTILLO E-O;-3,739061433;40,37722745
1549;495;4971;39017;AV.POBLADOS O-E(SALADO-E.BARREIROS);-3,697831645;40,37088542
38;495;3420;39018;EDUARD.BARREIROS S-N(PINSAPO-AV.ROSALES);-3,696312209;40,36825901
356;494;3763;PM41301;PM41301;-3,694718173;40,37298438
65;495;3448;60056;Padre DamiRn S-N - Concha Espina-Rafael Salgado;-3,686520485;40,45298441
518;495;3925;4019;Dr.Arce, 11 N-S - Nervion-Pl. Republica Argentina;-3,683757521;40,44567651
587;495;3994;7003;Conde Pe alver, 14 S-N - Hermosilla-Ayala;-3,675576114;40,42627057
3162;495;6596;78006;AV. CAMINO DE SANTIAGO S-N (VILORIA DE LA RIOJA - SANTO DOMINGO DE LA CALZADA);-3,671156648;40,50736751
591;495;3998;7012;Jose Ortega y Gasset O-E - Gral. Diaz Polier-Conde PeTalver;-3,676364013;40,4299261
2081;495;5512;60072;P0Castellana S-N - General Yagle-Pl.Cuzco;-3,690178631;40,45661537
66;495;3449;60079;Av.Asturias O-E - Conde de Serrallo-Pl.Castilla;-3,690899359;40,46671756
3729;495;7116;40402;Av. Pablo Neruda - Av. Pablo Neruda-Av. Pablo Neruda(Mediana);-3,66186216;40,3814536
182;495;3587;41003;Av. Albufera - Sierra de Javalambre-Concordia;-3,666296259;40,3968065
595;495;4002;8001;Goya, 54 O-E - General Pardiaas-General Diaz Porlier;-3,678223028;40,42488113
3122;495;6556;74011;C/. Arrastaria - Pirra-Deyanira;-3,586217524;40,44386088
126;495;3509;78005;AV. SANTO DOMINGO DE LA CALZADA O-E (CASTIELLO DE JACA - CAMINO DE SANTIAGO);-3,671816908;40,50874461
578;495;3985;6302;(MICRO) Francisco Silvela E-O (Delante G. 4) -;-3,679029165;40,43910955
582;495;3989;6306;(MICRO) Principe Vergara N-S(Detras G.10) -;-3,679107141;40,43908355
585;495;3992;7001;Francisco Silvela N-S - Maria Molina-Diego de Leon;-3,676104172;40,43607141
2908;495;6341;57010;Av. Logro o - Gonzalo de Crspedes-Canal de Suez;-3,58161815;40,47118006
207;495;3612;7010;Conde Peoalver, 60 N-S - Padilla-Jose Ortega y Gasse;-3,675227079;40,43090119
208;495;3613;7011;Conde Peoalver S-N - D. Ramon de la Cruz-Jose Ortega y Gasset;-3,67534992;40,42879672
3896;495;10013;7016;Francisco Silvela N-S - Padilla-Ortega y Gasset;-3,671445568;40,43118009
2922;495;6355;59001;Av. Donostiarra - Av. Donostiarra-Virgen de la Roca;-3,65913761;40,43498009
2993;495;6427;65009;Av. Pablo Neruda - Andaluces-San Claudio;-3,642287167;40,39146516
3116;495;6550;74003;C/. Deyanira  - Arrastaria - Campezo;-3,584707272;40,44277963
3118;495;6552;74005;C/. Campezo - Laguardia-Samaniego;-3,582759591;40,44557553
3340;494;6776;PM23181;PM23181;-3,680932964;40,48344241
3569;494;6951;PM41892;PM41892;-3,792125251;40,37807206
603;495;4010;8010;Principe Vergara, 51 N-S - Padilla-Jose Ortega y Gasset;-3,679691265;40,43131738
612;495;4019;9002;Lateral M-30 S-N - Salida Puente Ventas-Ciudad Lineal;-3,660276581;40,43032032
3722;495;7109;9003;Alcala E-O - Raquel Meller- M-30;-3,659190083;40,43163295
601;495;4008;8008;Principe Vergara, 71 N-S - Diego de Leon-Maldonado;-3,67942316;40,43459365
602;495;4009;8009;Principe Vergara, 54 S-N - Padilla-Juan Bravo;-3,679563274;40,43151814
3630;495;7000;27300;(MICRO)P? FERROVIARIOS GIRO A. PALACIOS;-3,717823155;40,34311035
1474;495;4892;37001;(TACTICO) YEBENES E-O(COLEGIO H.CORTES);-3,751306404;40,39168408
1478;495;4896;37009;MAQUEDA O-E(QUERO-VALMOJADO);-3,761124735;40,3869948
600;495;4007;8007;(TACTICO) Gral. Oraa, 58 O-E - Castello-Principe de Vergara;-3,679538672;40,43597914
2923;495;6356;59002;Av. Donostiarra - Virgen de la Roca-Virgen del Lluc;-3,657191431;40,4347275
3120;495;6554;74008;C/. Samaniego - Campezo-Arrastaria;-3,585167663;40,44625867
1808;495;5235;82029;Av. Democracia - Av. Albufera-San Jaime;-3,6251391;40,38273998
163;495;3568;24017;V.CARPETANA O-E(LAGUNA-N.S.VALVANERA);-3,741511914;40,392494
1479;495;4897;37010;VALMOJADO N-S(ILLESCAS-MAQUEDA);-3,759307098;40,3873351
3815;495;9931;29009;SINESIO DELGADO N-S(MADRIGAL -AV.MIRAFLORES);-3,727414373;40,46045849
1338;495;4752;24018;V.CARPETANA E-O(N.S.VALVANERA-LAGUNA);-3,741625709;40,3924482
1339;495;4753;24019;(TAC)LOP.MEZQ.E-O(CASTELFL.-V.CARPETANA);-3,738575009;40,39453833
1344;495;4758;24025;VIA CARPETANA O-E(BRUNO GARCIA-LAGUNA);-3,742971164;40,39116979
67;495;3450;60087;(TACTICO)Santiago BernabGu O-E(Entrada Pl.Quito) - (TACTICO)Santiago Bernab)u O-E(Entrada Pl.Quito);-3,688445918;40,44984815
2083;495;5515;61001;Mateo Inurria O-E - Pl.Castilla-Gral.L pez Pozas;-3,687221587;40,46642284
2103;495;5535;61022;P1 de la Habana N-S - Mateo Inurria-Comandant Franco;-3,679072959;40,46729283
20;495;3401;90045;Concepcion Jeranima O-E - Salvador -Toledo;-3,70653729;40,41388266
3617;495;6983;97018;Av.Pablo Iglesias  N-S - Juan Montalvo - Reina Victoria;-3,708921074;40,44817793
130;495;3513;97020;Av.Reina Victoria E-O - Castillo Pileiro -Av.Pablo Iglesias;-3,70695086;40,44708677
2345;495;5778;97030;Gral. Ib Vez obero S-N  - Francisco Sales - Reina Victoria;-3,710435473;40,44601411
301;495;3707;97040;Mayor E-O - Sacramento-Bailen;-3,712548898;40,41519646
1981;495;5412;29301;(MICRO) AV.COMPLUTENSE O-E(INTERNO GIRO G.12)(P.M.1);-3,727995055;40,44807651
1070;495;4482;30008;(TACTICO) MOZART E-O(ENTRADA AL CRUCE);-3,72491651;40,42468726
141;495;3524;31004;Francos Rodriguez O-E(Pamplona-Juan Encina);-3,707137747;40,45663903
1144;495;4556;32015;LA BAQEZA O-E(CAMINO GANAPANES-AV. BETANZOS);-3,712637209;40,47644638
1154;495;4566;32030;GINZO DE LIMIA N-S(MONFORTE LEMOS-MELCHOR FERNANDEZ ALMAGRO);-3,703768521;40,47780461
1083;495;4495;31001;(MICRO) FRANCOS RODRIGUEZ E-O(LOPE DE HARO-MARGARITAS);-3,705492281;40,45659658
1084;495;4496;31002;Francos Rodriguez O-E(Juan Encina-Jersnima Llorente);-3,706145331;40,4565942
1305;495;4718;90044;Conde de Romanones N-S - Concepcion Jerinima-Colegiata;-3,704867521;40,4131654
1537;495;4959;38044;(TACTICO) REAL MADRID O-E;-3,739624284;40,37717929
2472;495;5905;42408;(TACTICO)SANGENJO S-N;-3,698678988;40,48796052
3579;495;6961;73003;VALLE PINARES LLANOS S-N (MIRADOR DE LA REINA - AV. ARROYO DEL FRESNO);-3,728936618;40,48600503
3877;495;9998;73007;AV. CARDENAL HERRERA ORIA E-O (GAVILANES - ARROYOFRESNO);-3,739719702;40,47693715
2077;495;5508;60066;Lateral PNCastellana S-N - Sor Angela de la Cruz -JuSn Gris;-3,69047951;40,45861209
2084;495;5516;61002;Mateo Inurria O-E - Gral.L pez Pozas-Manuel Ferrero;-3,685796278;40,46675035
2085;495;5517;61003;Mateo Inurria O-E - Av.Recuerdo-Pz de la Habana;-3,680615612;40,4675023
2176;495;5608;61102;Principe de Vergara S-N - Pl.RepPblica Dominicana-Alfonso XIII;-3,676701877;40,45911996
3152;495;6586;77403;(TACTICO)CASTIELLO JACA S-N(GIRO A PTE. REINA);-3,67567243;40,50180188
2492;495;5925;44021;C/. AlcalC  - Concejal Julio GRmez-Florencio Llorente;-3,650593029;40,43281209
3123;495;6557;74012;C/. Deyanira - Aracne-Arrastaria;-3,587649971;40,44307204
3836;495;9957;74014;Ctra. Acceso Est. O`Donnell 11 N-S  - Polimnia-Pirra;-3,593461159;40,44686629
3574;495;6956;75020;NTRA. SRA. VALVERDE S-N(ALONSO QUIJANO-MONASTERIO ARLANZA);-3,685376041;40,50595312
3583;495;6965;76005;MONASTERIO SUSO Y YUSO O-E (MONASTERIO DEL PAULAR - AV. MONTECARMELO);-3,699153919;40,50225424
3596;495;9862;76010;AV. MONTECARMELO S-N (MONASTERIO DE SILOS - MONASTERIO EL ESCORIAL);-3,698223671;40,50403343
3592;495;9859;76012;AV. MONASTERIO ESCORIAL E-O (MONASTERIO CAAVERIO - AV. MONTECARMELO);-3,697521532;40,50507432
3593;495;6970;76013;AV. MONTECARMELO N-S  (MONASTERIO ESCORIAL - MONASTERIO SILOS);-3,699320831;40,50506165
3913;495;10030;76018;(TACTICA)MONASTERIO HUELGAS N-S(MONASTERIO EL PAULAR-COSTA BRAVA);-3,708567463;40,49877855
3151;495;6585;77402;(TACTICO)CASTIELLO JACA N-S(GIRO A PTE. REINA);-3,675853995;40,50234115
1786;495;5213;82014;Cno. Hormigueras - Provisional-Gonzalez Davila;-3,637582846;40,37609076
1787;495;5214;82015;Cno. Hormigueras - Casas Miravetel-Gonzalez Davila;-3,639599211;40,37551053
1801;495;5228;82025;C/. Gonzalez Davila - Luis I-Cno. Hormigueras;-3,639151546;40,37660867
1803;495;5230;82027;C/. Felipe Alvarez - Manuel Pavia-Jesus del Pino;-3,623515461;40,38201436
1951;495;5381;89009;Av. Suertes - Rafael Leon-Jose Gutierrez;-3,600403334;40,36765395
1828;495;5255;50001;OPORTO O-E(LUIS GOMEZ-CNO VIEJO LEGANES);-3,729028672;40,38681462
1553;495;4975;39022;AV. ROSALES O-E (E. BARREIROS-ALERCE);-3,6959565;40,36932095
1554;495;4976;39023;E.BARREIROS N-S(STA M. REINA-AV.ROSALES);-3,695920843;40,36925459
1620;495;5043;49010;GRAL. RICARDOS O-E(CASTRO ORO-CLARISAS);-3,729889447;40,38971055
1630;495;5053;49021;GRAL. RICARDOS O-E(REINOSA-FCO. ROMERO);-3,743038341;40,38240895
1818;495;5245;49032;BLASON S-N (EUG.MONTIJO-GRAL.RICARDOS);-3,740612654;40,38314674
911;495;4321;30014;CUESTA SAN VICENTE E-O(P: DEL REY-GTA. SAN VICENTE);-3,718422822;40,42037849
913;495;4323;30016;P: VIRGEN DEL PUERTO S-N(CDAD PLASENCIA-GTA SAN VICENTE);-3,720214894;40,41837721
1160;495;4572;32040;(TACTICO) SALIDA APARCAMIENTO MIDICOS HOSPITAL CARLOS III;-3,697376757;40,47480957
1165;495;4577;32047;AV. ASTURIAS E-O(SOROLLA -P: DIRECCISN);-3,69726031;40,47072526
1166;495;4578;32048;(AFOROS) AV. ASTURIAS O-E(MAGNOLIAS -CEDROS);-3,692648408;40,46755742
3804;495;9920;29022;EDUARDO SAAVEDRA N-S(PROF. ARANGUREN-E.INGENIEROS DE CAMINOS;-3,730672994;40,44716148
1066;495;4478;30001;P: DE LA FLORIDA, 42 S-N(MAESTRO SOROZABAL-P:FLORIDA 35);-3,72247461;40,42239903
894;495;4304;30011;P: FLORIDA, 11 N-S(MOZART-ENTRADA ESTACISN DEL NORTE);-3,721448387;40,42141658
3339;494;6775;PM23111;PM23111;-3,688202216;40,48353557
3643;494;7012;PM41853;PM41853;-3,763542239;40,39909822
3799;495;9915;32055;SINESIO DELGADO E-O (SALIDA TZNEL-HOSPITAL CARLOS III);-3,696161036;40,47478759
1766;495;5193;81013;I.VARGAS (CALLE)E-O(A.MANZAN.-P.E.STO);-3,723959834;40,40272382
1821;495;5248;84013;TRESETA E-O(CALDERILLA-VIA LUSITANA);-3,740094121;40,3669962
1822;495;5249;84014;VIA LUSITANA S-N(AV. PESETA-AGUACATE);-3,741848669;40,36648507
1823;495;5250;84016;AGUACATE E-O(VIA LUSITANA-AV EURO);-3,741491902;40,3679687
1832;495;5259;84024;CTRA B? FORTUNA N-S(TROMPAS-FLAUTAS);-3,766030601;40,37126065
1835;495;5262;84027;FLAUTAS O-E(TIMBALES-CTRA B? FORTUNA);-3,767402833;40,37020306
3540;495;6930;54027;San Cipriano - Lago Van-Villalmanzo;-3,606747194;40,40411372
2792;495;6225;55005;Ctra. Canillas - Javier Quinto-Torquemada;-3,640264036;40,46524767
2793;495;6226;55006;Ctra. Canillas - Torquemada-Javier Quinto;-3,640493432;40,46529546
2974;495;6408;64023;Av. Guadalajara  - Rumania-Marsella;-3,610446118;40,42310367
2992;495;6426;65008;Av. Pablo Neruda - El Bosco-Malgrat de Mar;-3,640873875;40,39331831
3191;495;6625;79032;Camino Fuente de la Mora - Av. Manoteras-PrCncipe Carlos;-3,661085447;40,48573158
1642;495;5066;50005;OPORTO E-O(MERCEDES DOMINGO-PORTALEGRE);-3,722330343;40,3852812
1692;495;5118;51019;ZAIDA E-O(TORTOLA-N.SRA.VALVANERA);-3,734965528;40,39016025
1695;495;5121;51022;M.GRANDES E-O(GRAL.RICARDOS-CASTROJERIZ);-3,74025241;40,38535031
343;495;3750;86028;ROMERO BASART O-E(VALLE INCLAN-R.FINAT);-3,772691271;40,37790712
1845;495;5272;84037;(TAC)AGUACATE O-E(CIRUELA-GUAYABA);-3,747870418;40,37179798
3547;495;9849;84038;(TAC) CORONA N-S(AVDA.EURO-AVDA.PESETA);-3,751641975;40,36236339
1854;495;5281;85007;GRAL RICARDOS E-O;-3,719706466;40,39566396
1869;495;5296;85022;MARQUES JURA REAL N-S;-3,708250777;40,39357778
1885;495;5312;86009;AV.AVIACION E-O(FLAUTAS-RAFAEL FINAT);-3,771521975;40,37407427
1889;495;5316;86013;(TAC)ALDEAN.VERA N-S(G.SALIQUET-AVIACION;-3,776810807;40,37512953
342;495;3749;86025;JOAQUIN TURINA O-E(JUAN XXIII-CNO.CRUCES;-3,758641576;40,3720972
1901;495;5328;86026;RAFAEL FINAT N-S(JOS.CADALSO-ROM.BASART);-3,771431943;40,37813177
1902;495;5329;86027;RAFAEL FINAT S-N(SALIQUET-ROMERO BASART);-3,772477481;40,37686391
1700;495;5126;96039;(TAC)EDUARDO MORALES N-S(ABOLENGO-OCA);-3,737422641;40,38921417
3543;495;5109;96042;MU?OZ GRANDES S-N(LAGUNA-ANTOLINA MERINO;-3,742396832;40,38676803
616;495;4023;9007;Fco. Silvela N-S - Jose Ortega y Gasset-Pl. Manuel Becerra;-3,669969098;40,42927032
2346;495;5779;97031;Estudiantes N-S - Juon Montalvo - Reina Victoria;-3,712500476;40,44693393
2347;495;5780;97032;Av. Del Valle S-N - Gral.Asensio Cabanillas - Reina Victoria;-3,714812857;40,44492458
116;495;3499;97033;Juan XXIII S-N  - Gral.Asensio Cabanillas -Av.Moncloa;-3,718816689;40,44608312
31;495;3413;97036;Av.Federico Rubio N-S  - Aranjuez - Almansa;-3,709472886;40,45034382
852;495;4262;97041;Bailen S-N (P.M.3) - Don Pedro -Mayor;-3,713539687;40,41450911
1757;495;5184;95037;(TAC)M.DEL CARMEN N-S(CAMPILLO-P.OLIVOS);-3,732943092;40,40620365
1663;495;5088;96022;ARLANZA E-O;-3,71633642;40,38685656
2;495;3551;96036;(TACTICO) NAVAHONDA O-E;-3,715379624;40,39293144
1699;495;5125;96038;(TAC)EDUARDO MORALES S-N(AMISTAD-OCA);-3,737437377;40,3894827
3625;495;6993;89300;Delante grupo 5 - Delante grupo 5;-3,601557591;40,36811246
3626;495;6991;89301;Delante grupo 11 - Delante grupo 11;-3,601385633;40,36792097
3532;495;6921;79046;Av. Santo Domingo de la Calzada - Valcarlos-Sauceda;-3,663739105;40,5035803
294;495;3699;79047;Acceso desde A-1 - A1-Av. Santo Domingo de la Calzada;-3,660873005;40,5023365
3627;495;6992;89302;Delante grupo 1 - Delante grupo 1;-3,601148473;40,36806944
1335;495;4749;24012;N.S.VALVAN.S-N(V.CARPETANA-GTA.CARMENES);-3,742969444;40,39466623
3531;495;6920;79048;Santo Domingo de la Calzada - Giro a la izquierda;-3,662325562;40,50307844
3159;495;6593;79049;V9a de servicio - Salida hac-a a A-1;-3,661845376;40,5022293
1954;495;5384;89012;Alto del Retiro - Av. Mediterraneo-Av. Suertes;-3,601217388;40,36885351
1336;495;4750;24013;N.S.VALVANERA N-S (LAGUNA-V.CARPETANA);-3,741510787;40,3934316
1337;495;4751;24014;(AFO)V.CARPETANA E-O (ATECA-N.S.VALVAN.);-3,739905086;40,39376783
161;495;3566;24015;(AFO)V.CARPETANA O-E(N.S.VALVAN-ALBENTOS;-3,739741855;40,39384939
162;495;3567;24016;N.S.VALVANERA S-N(A.PAVAS-V.CARPETANA);-3,740398967;40,39269297
1394;495;4808;26001;AV. ANDALUCIA S-N (TERTULIA-UNANIMIDAD);-3,693240258;40,3592749
1417;495;4834;26027;CRA.VILLAVERD E-O(COALICION-VILLAFUERTE);-3,688385522;40,3547254
1167;495;4579;32049;AV. ASTURIAS O-E(BASCONES -CAQAVERAL);-3,694711755;40,46874094
3902;495;10019;32059;CAPITAN BLANCO ARGIBAY O-E (REYES AIZQUIBEL- ALBERDI);-3,707371368;40,46796445
221;495;3626;28042;CRA.HUMERA S-N (RIAZA-OSA MAYOR);-3,779043313;40,45880852
1535;495;4957;38040;A.R.SACRISTAN O-E(CARAB.BAJO-VALERIANA);-3,7478;40,3732423
1552;495;4974;39021;EDU. BARREIROS N-S(GTA.MALAGA-POBLADOS);-3,696072151;40,371933
1840;495;5267;84032;(TAC)CTRA B? FORTUNA N-S(PESETA-M40);-3,77176505;40,36536189
1969;495;5400;94019;T. LEGAN. N-S(ESCRIBANOS-DOM. PARRAGA);-3,714063464;40,34250756
228;495;3633;96004;(TACTICO)SAN FILIBERTO N-S;-3,716333328;40,38547665
3542;495;9847;96043;(TACTICO)EULALIA GIL O-E;-3,741874852;40,38644193
1674;495;5099;96044;OCA E-O(TINTAS-BERNARDINA ARANGUREN);-3,741238761;40,38862947
3204;495;6638;36009;AV.VICTORIA S-N(D.GARRIDO-V.OLMOS);-3,819617448;40,46856077
2442;495;5875;42007;Av. Cardenal Herrera Oria 242 E-O(La MasB-Isla de Arosa);-3,716184857;40,4827322
3876;495;9997;73009;ARROYOFRESNO N-S (GAVILANES-AV. HERRERA ORIA);-3,740745028;40,47770697
3112;495;6546;73406;T3CTICO - CANTALEJO, 1 E-O (CANTALEJO - ARROYOFRESNO);-3,741890363;40,47543436
3125;495;6559;75001;AV. LLANO CASTELLANO S-N(Mauricio Legendre-MANUEL TOVAR);-3,682772283;40,48424203
3134;495;6568;75010;NTRA. SRA. VALVERDE N-S(ISLA JARVI-HERRERA ORIA);-3,686622793;40,49206764
1657;495;5081;8006;Principe de Vergara, 85 N-S - General Oraa-Diego de Leon;-3,679322744;40,43580511
346;495;3753;9004;Alcala E-O - Montesa-Hermosilla;-3,672703505;40,4262198
615;495;4022;9006;O9Donnell O-E - Alcala-Av. Menendez Pelayo;-3,68122868;40,42138049
